Year,Parent Site,Site,Species,Value
14/08/2003,Main Semington Brook,Pantry Bridge (Te),Stone loach,
14/08/2003,Main Semington Brook,Pantry Bridge (Te),3-spined stickleback,
13/08/2003,Main River Chew,Pensford (Te),Dace,11.0
13/08/2003,Main River Chew,Pensford (Te),Grayling,25.0
13/08/2003,Main River Chew,Pensford (Te),Perch,1.0
13/08/2003,Main River Chew,Pensford (Te),Brown / sea trout,27.0
13/08/2003,Main River Chew,Pensford (Te),Roach,8.0
13/08/2003,Main River Chew,Pensford (Te),Gudgeon,4.0
13/08/2003,Main River Chew,Pensford (Te),Minnow,
13/08/2003,Main River Chew,Pensford (Te),Bullhead,
13/08/2003,Main River Chew,Pensford (Te),European eels > elvers,19.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Bleak,8.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Gudgeon,6.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Roach,28.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Barbel,1.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Chub,3.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Perch,1.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Tench,1.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Pike,1.0
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Minnow,
23/07/2003,Bristol Avon main river,Rawlings Farm (Te),Common bream,1.0
10/07/2003,Main River Marden,New Leaze Farm,Dace,2.0
10/07/2003,Main River Marden,New Leaze Farm,Gudgeon,1.0
10/07/2003,Main River Marden,New Leaze Farm,European eel,3.0
10/07/2003,Main River Marden,New Leaze Farm,Bullhead,
10/07/2003,Main River Marden,New Leaze Farm,Minnow,
08/07/2003,By Brook main river,Weavern (Se-03),Brown / sea trout,97.0
08/07/2003,By Brook main river,Weavern (Se-03),Lamprey sp.,4.0
08/07/2003,By Brook main river,Weavern (Se-03),European eel,1.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Roach,179.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Brown / sea trout,2.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Perch,11.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Gudgeon,24.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),European eel,28.0
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),3-spined stickleback,
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Minnow,
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Stone loach,
08/07/2003,Main River Chew,D/S Chew Valley Lake (Te),Bullhead,
03/07/2003,Bristol Avon main river,Christian Malford (Te),Bleak,4.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Roach,27.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Gudgeon,4.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Perch,2.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Pike,1.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Chub,1.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Barbel,1.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Dace,2.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),European eel,1.0
03/07/2003,Bristol Avon main river,Christian Malford (Te),Minnow,
03/07/2003,Bristol Avon main river,Great Somerford (Te),Chub,14.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Rainbow trout,1.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Bleak,8.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Barbel,6.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Roach,3.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Pike,1.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Dace,3.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Brown / sea trout,2.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Gudgeon,2.0
03/07/2003,Bristol Avon main river,Great Somerford (Te),Minnow,
03/07/2003,Bristol Avon main river,Great Somerford (Te),Stone loach,
01/07/2003,Main River Marden,Calne STW (Te),Brown / sea trout,11.0
01/07/2003,Main River Marden,Calne STW (Te),Gudgeon,1.0
01/07/2003,Main River Marden,Calne STW (Te),Roach,2.0
01/07/2003,Main River Marden,Calne STW (Te),Bullhead,
01/07/2003,Main River Marden,Calne STW (Te),Minnow,
20/06/2003,Main River Chew,Compton Dando (Te),Brown / sea trout,26.0
20/06/2003,Main River Chew,Compton Dando (Te),Dace,21.0
20/06/2003,Main River Chew,Compton Dando (Te),Chub,7.0
20/06/2003,Main River Chew,Compton Dando (Te),Grayling,4.0
20/06/2003,Main River Chew,Compton Dando (Te),Gudgeon,2.0
20/06/2003,Main River Chew,Compton Dando (Te),Roach,2.0
20/06/2003,Main River Chew,Compton Dando (Te),Minnow,
20/06/2003,Main River Chew,Compton Dando (Te),Bullhead,
20/06/2003,Main River Chew,Compton Dando (Te),Stone loach,
20/06/2003,Main River Chew,Compton Dando (Te),European eels > elvers,3.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Brown / sea trout,1.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Chub,21.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Roach,4.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Gudgeon,5.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Dace,3.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),European eel,1.0
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Bullhead,
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Minnow,
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),Stone loach,
18/06/2003,Brinkworth Brook,Somerford Bridge (Te),3-spined stickleback,
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Gudgeon,7.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Roach,95.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Common bream,7.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Perch,7.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Chub,16.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Dace,4.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),European eel,1.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Brown / sea trout,0.0
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Minnow,
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Bullhead,
18/06/2003,Main Bristol Frome,Damsons Bridge (Te),Stone loach,
12/06/2003,Bradley Brook,Winterbourne (Te),Roach,3.0
12/06/2003,Bradley Brook,Winterbourne (Te),Bullhead,
12/06/2003,Bradley Brook,Winterbourne (Te),Minnow,
12/06/2003,Bradley Brook,Winterbourne (Te),Stone loach,
12/06/2003,Bradley Brook,Winterbourne (Te),3-spined stickleback,
12/06/2003,Ladden Brook,Latteridge Pumping Station (Te),Pike,2.0
12/06/2003,Ladden Brook,Latteridge Pumping Station (Te),3-spined stickleback,
06/06/2003,Main Bristol Frome,Eastville Park (Te),Gudgeon,8.0
06/06/2003,Main Bristol Frome,Eastville Park (Te),Dace,17.0
06/06/2003,Main Bristol Frome,Eastville Park (Te),Roach,28.0
06/06/2003,Main Bristol Frome,Eastville Park (Te),European eel,59.0
06/06/2003,Main Bristol Frome,Eastville Park (Te),Chub,1.0
06/06/2003,Main Bristol Frome,Eastville Park (Te),Bullhead,
06/06/2003,Main Bristol Frome,Eastville Park (Te),Stone loach,
06/06/2003,Main Bristol Frome,Eastville Park (Te),Minnow,
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Chub,18.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Dace,0.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Roach,13.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Gudgeon,1.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Pike,1.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",European eel,2.0
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Minnow,
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Bullhead,
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",Stone loach,
29/05/2003,Main Bristol Frome,"Frenchay, Flock Mill (Te)",3-spined stickleback,
07/05/2003,Main Bristol Frome,Colts Green (Se-03),Brown / sea trout,10.0
07/05/2003,Main Bristol Frome,Colts Green (Se-03),Bullhead,
07/05/2003,Main Bristol Frome,Nibley (Se-03),Brown / sea trout,2.0
07/05/2003,Main Bristol Frome,Nibley (Se-03),European eel,1.0
07/05/2003,Main Bristol Frome,Nibley (Se-03),Bullhead,
07/05/2003,Main Bristol Frome,Nibley (Se-03),Minnow,
07/05/2003,Main Bristol Frome,Nibley (Se-03),Stone loach,
07/05/2003,Main River Chew,Shrowl Bridge (Te),Brown / sea trout,5.0
07/05/2003,Main River Chew,Shrowl Bridge (Te),Rainbow trout,2.0
07/05/2003,Main River Chew,Shrowl Bridge (Te),Roach,45.0
07/05/2003,Main River Chew,Shrowl Bridge (Te),Perch,0.0
07/05/2003,Main River Chew,Shrowl Bridge (Te),Bullhead,
07/05/2003,Main River Chew,Shrowl Bridge (Te),3-spined stickleback,
07/05/2003,Main River Chew,Shrowl Bridge (Te),Brook lamprey,
28/04/2003,Broadmead Brook,Fosseway (Se-03),Brown / sea trout,25.0
28/04/2003,Broadmead Brook,Fosseway (Se-03),Bullhead,
28/04/2003,Doncombe Brook,Fosse Way (Se-03),Brown / sea trout,2.0
28/04/2003,Doncombe Brook,Fosse Way (Se-03),Bullhead,
28/04/2003,Lid Brook,Colerne (Se-03),Brown / sea trout,6.0
04/04/2003,Main River Biss,Penleigh Farm (Se-03),Brown / sea trout,3.0
04/04/2003,Main River Biss,Penleigh Farm (Se-03),Rainbow trout,3.0
04/04/2003,Main River Biss,Penleigh Farm (Se-03),Bullhead,
04/04/2003,Main River Biss,Penleigh Farm (Se-03),3-spined stickleback,
04/04/2003,Main Somerset Frome,Iron Mill Farm (Se-03),Bullhead,
04/04/2003,Main Somerset Frome,Iron Mill Farm (Se-03),Minnow,
04/04/2003,Main Somerset Frome,Iron Mill Farm (Se-03),Stone loach,
18/09/2002,Bitham Brook,Horse Bridge (Te),Dace,1.0
18/09/2002,Bitham Brook,Horse Bridge (Te),Chub,1.0
18/09/2002,Bitham Brook,Horse Bridge (Te),Brown / sea trout,1.0
18/09/2002,Bitham Brook,Horse Bridge (Te),Bullhead,
18/09/2002,Bitham Brook,Horse Bridge (Te),Minnow,
18/09/2002,Bitham Brook,Horse Bridge (Te),Stone loach,
18/09/2002,Bitham Brook,Horse Bridge (Te),3-spined stickleback,
11/09/2002,Rodden Brook,Rodden Farm (Te),Dace,6.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Roach,24.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Brown / sea trout,11.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Perch,3.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Gudgeon,46.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Common bream,1.0
11/09/2002,Rodden Brook,Rodden Farm (Te),Bullhead,
11/09/2002,Rodden Brook,Rodden Farm (Te),3-spined stickleback,
11/09/2002,Rodden Brook,Rodden Farm (Te),Stone loach,
11/09/2002,Rodden Brook,Rodden Farm (Te),Minnow,
05/09/2002,Main River Chew,Byemills,Gudgeon,43.0
05/09/2002,Main River Chew,Byemills,Dace,27.0
05/09/2002,Main River Chew,Byemills,European eel,10.0
05/09/2002,Main River Chew,Byemills,Roach,10.0
05/09/2002,Main River Chew,Byemills,Stone loach,
05/09/2002,Main River Chew,Byemills,Minnow,
05/09/2002,Main River Chew,Byemills,Bullhead,
29/08/2002,Main Bristol Frome,Eastville Park (Te),European eel,110.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Dace,31.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Chub,3.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Gudgeon,11.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Roach,76.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Perch,1.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Pike,1.0
29/08/2002,Main Bristol Frome,Eastville Park (Te),Bullhead,
29/08/2002,Main Bristol Frome,Eastville Park (Te),Stone loach,
29/08/2002,Main Bristol Frome,Eastville Park (Te),Minnow,
28/08/2002,Bristol Avon main river,Great Somerford (Te),Chub,26.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Rainbow trout,2.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Dace,5.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Roach,12.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Brown / sea trout,2.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Barbel,10.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),European eel,1.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Gudgeon,14.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Pike,0.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Perch,0.0
28/08/2002,Bristol Avon main river,Great Somerford (Te),Minnow,
28/08/2002,Bristol Avon main river,Great Somerford (Te),Stone loach,
14/08/2002,Main River Marden,New Leaze Farm,Chub,2.0
14/08/2002,Main River Marden,New Leaze Farm,Roach,1.0
14/08/2002,Main River Marden,New Leaze Farm,Dace,1.0
14/08/2002,Main River Marden,New Leaze Farm,Pike,0.0
14/08/2002,Main River Marden,New Leaze Farm,Minnow,
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),Brown / sea trout,80.0
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),European eel,1.0
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),Brook lamprey,1.0
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),Bullhead,
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),Stone loach,
08/08/2002,By Brook main river,Castle Combe Golf Course (Se-02),3-spined stickleback,
07/08/2002,By Brook main river,Gatcombe Mill,Brown / sea trout,9.0
07/08/2002,By Brook main river,Gatcombe Mill,Bullhead,
25/07/2002,Main River Marden,Calne STW (Te),Brown / sea trout,12.0
25/07/2002,Main River Marden,Calne STW (Te),Roach,9.0
25/07/2002,Main River Marden,Calne STW (Te),Gudgeon,4.0
25/07/2002,Main River Marden,Calne STW (Te),Bullhead,
25/07/2002,Main River Marden,Calne STW (Te),Minnow,
25/07/2002,Main River Marden,Calne STW (Te),Stone loach,
12/07/2002,Main River Chew,Shrowl Bridge (Te),Brown / sea trout,34.0
12/07/2002,Main River Chew,Shrowl Bridge (Te),Rainbow trout,55.0
12/07/2002,Main River Chew,Shrowl Bridge (Te),Roach,85.0
12/07/2002,Main River Chew,Shrowl Bridge (Te),Chub,5.0
12/07/2002,Main River Chew,Shrowl Bridge (Te),Perch,1.0
12/07/2002,Main River Chew,Shrowl Bridge (Te),Bullhead,
12/07/2002,Main River Chew,Shrowl Bridge (Te),3-spined stickleback,
12/07/2002,Main River Chew,Shrowl Bridge (Te),Brook lamprey,
04/07/2002,Abberd Brook,Calne Cement Works (Se-02),Brown / sea trout,1.0
04/07/2002,Abberd Brook,Calne Cement Works (Se-02),Stone loach,
04/07/2002,Abberd Brook,Calne Cement Works (Se-02),3-spined stickleback,
04/07/2002,Fisher's Brook,Fisher's Brook Cottages,Stone loach,
04/07/2002,Fisher's Brook,Fisher's Brook Cottages,3-spined stickleback,
04/07/2002,Main Cowage Brook,Cowick Farm (Se-02),Bullhead,
04/07/2002,Main Cowage Brook,Cowick Farm (Se-02),Stone loach,
03/07/2002,Maiden Bradley Stream,Brambles Farm (Se-02),Brown / sea trout,76.0
03/07/2002,Maiden Bradley Stream,Brambles Farm (Se-02),Bullhead,
22/05/2002,Main River Marden,Sprays Farm (Se-02),Brown / sea trout,36.0
22/05/2002,Main River Marden,Sprays Farm (Se-02),Bullhead,
22/05/2002,River's Brook,Hayle Farm (Se-02),Brown / sea trout,20.0
22/05/2002,River's Brook,Hayle Farm (Se-02),Perch,1.0
22/05/2002,River's Brook,Hayle Farm (Se-02),Bullhead,
22/05/2002,River's Brook,Hayle Farm (Se-02),Stone loach,
15/05/2002,Main River Chew,Pensford (Te),Brown / sea trout,24.0
15/05/2002,Main River Chew,Pensford (Te),Grayling,18.0
15/05/2002,Main River Chew,Pensford (Te),Dace,18.0
15/05/2002,Main River Chew,Pensford (Te),Gudgeon,0.0
15/05/2002,Main River Chew,Pensford (Te),Roach,2.0
15/05/2002,Main River Chew,Pensford (Te),Perch,2.0
15/05/2002,Main River Chew,Pensford (Te),Bullhead,
15/05/2002,Main River Chew,Pensford (Te),Minnow,
15/05/2002,Main River Chew,Pensford (Te),3-spined stickleback,
15/05/2002,Main River Chew,Pensford (Te),Stone loach,
15/05/2002,Main River Chew,Pensford (Te),European eels > elvers,26.0
09/05/2002,Bradley Brook,Winterbourne (Te),Minnow,
09/05/2002,Bradley Brook,Winterbourne (Te),Bullhead,
09/05/2002,Bradley Brook,Winterbourne (Te),3-spined stickleback,
09/05/2002,Bradley Brook,Winterbourne (Te),Stone loach,
09/05/2002,Bradley Brook,Winterbourne (Te),European eel,
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Gudgeon,6.0
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Roach,4.0
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Chub,1.0
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Pike,0.0
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",European eel,0.0
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Minnow,
08/05/2002,Main Bristol Frome,"Frenchay, Chapel Lane",Bullhead,
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),Roach,27.0
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),Perch,0.0
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),European eel,2.0
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),Bullhead,
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),Minnow,
25/04/2002,Main Bristol Frome,Damsons Bridge (Te),Stone loach,
24/04/2002,Ladden Brook,Latteridge Pumping Station (Te),Roach,10.0
24/04/2002,Ladden Brook,Latteridge Pumping Station (Te),Pike,1.0
24/04/2002,Ladden Brook,Latteridge Pumping Station (Te),European eel,1.0
24/04/2002,Ladden Brook,Latteridge Pumping Station (Te),3-spined stickleback,
24/04/2002,Ladden Brook,Latteridge Pumping Station (Te),Minnow,
03/10/2001,Main Somerset Frome,Tellisford (Te06),Brown / sea trout,16.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Rainbow trout,1.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Barbel,1.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Chub,10.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Dace,15.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Gudgeon,4.0
03/10/2001,Main Somerset Frome,Tellisford (Te06),Bullhead,
03/10/2001,Main Somerset Frome,Tellisford (Te06),Minnow,
03/10/2001,Main Somerset Frome,Tellisford (Te06),Stone loach,
03/10/2001,Main Somerset Frome,Tellisford (Te06),European eels > elvers,1.0
20/09/2001,Wellow Brook,Stony Littleton,Brown / sea trout,
20/09/2001,Wellow Brook,Stony Littleton,European eel,
20/09/2001,Wellow Brook,Stony Littleton,Bullhead,
20/09/2001,Wellow Brook,Stony Littleton,Stone loach,
13/09/2001,Egford Brook,Lower Egford Farm,Brown / sea trout,32.0
13/09/2001,Egford Brook,Lower Egford Farm,Bullhead,
13/09/2001,Egford Brook,Lower Egford Farm,Minnow,
13/09/2001,Egford Brook,Lower Egford Farm,Stone loach,
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),Dace,17.0
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),Gudgeon,2.0
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),3-spined stickleback,
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),Bullhead,
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),Minnow,
12/09/2001,Main Semington Brook,Oxen Leaze Farm (Se-01),Stone loach,
06/09/2001,Main Semington Brook,Hurst Farm,Brown / sea trout,3.0
06/09/2001,Main Semington Brook,Hurst Farm,Rainbow trout,19.0
06/09/2001,Main Semington Brook,Hurst Farm,Bullhead,
29/08/2001,Whatley Brook (Fordbury Water),Railford Bridge,Brown / sea trout,55.0
29/08/2001,Whatley Brook (Fordbury Water),Railford Bridge,Roach,41.0
29/08/2001,Whatley Brook (Fordbury Water),Railford Bridge,European eel,0.0
29/08/2001,Whatley Brook (Fordbury Water),Railford Bridge,Stone loach,
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),Brown / sea trout,2.0
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),Dace,14.0
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),3-spined stickleback,
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),Bullhead,
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),Minnow,
19/08/2001,Milebourne Stream,Old Hurst Farm (Se-01),Stone loach,
09/08/2001,Mells Stream,Coleford,Brown / sea trout,64.0
09/08/2001,Mells Stream,Coleford,Bullhead,
09/08/2001,Nunney Brook,Nunney STW (Se-01),Bullhead,
09/08/2001,Nunney Brook,Nunney STW (Se-01),Minnow,
09/08/2001,Nunney Brook,Nunney STW (Se-01),Stone loach,
08/08/2001,Asham Wood Stream,Dead Woman's Bottom (Se-01),Brown / sea trout,71.0
02/08/2001,Main Semington Brook,Norney Bridge,Brown / sea trout,1.0
02/08/2001,Main Semington Brook,Norney Bridge,Rainbow trout,5.0
02/08/2001,Main Semington Brook,Norney Bridge,Gudgeon,16.0
02/08/2001,Main Semington Brook,Norney Bridge,Roach,6.0
02/08/2001,Main Semington Brook,Norney Bridge,Dace,1.0
02/08/2001,Main Semington Brook,Norney Bridge,Minnow,
02/08/2001,Main Semington Brook,Norney Bridge,Stone loach,
26/07/2001,Mells Stream,Edford Woods (Se-01),Brown / sea trout,82.0
26/07/2001,Mells Stream,Edford Woods (Se-01),Bullhead,
19/07/2001,Main Semington Brook,West Lavington (Se-01),Brown / sea trout,83.0
19/07/2001,Main Semington Brook,West Lavington (Se-01),Bullhead,
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Brown / sea trout,3.0
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Gudgeon,11.0
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Roach,145.0
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Perch,11.0
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Bullhead,
18/07/2001,Summerham Brook,Rowde Mill (Se-01),Stone loach,
20/09/2000,Easton Grey Gravel Replenishment,Easton Grey Gravel Replenishment - Site 1,Brown / sea trout,22.0
20/09/2000,Easton Grey Gravel Replenishment,Easton Grey Gravel Replenishment - Site 2,Brown / sea trout,22.0
20/09/2000,Easton Grey Gravel Replenishment,Easton Grey Gravel Replenishment - Site 3,Brown / sea trout,9.0
20/09/2000,Easton Grey,Sherston Avon at Easton Grey - Site 1 Bottom Riffl,Brown / sea trout,1.0
20/09/2000,Easton Grey,Sherston Avon at Easton Grey - Site 2,Brown / sea trout,3.0
20/09/2000,Easton Grey,Sherston Avon at Easton Grey - Site 3,Brown / sea trout,3.0
20/09/2000,Easton Grey,Sherston Avon at Easton Grey - Site 4 Top Riffle,Brown / sea trout,3.0
10/08/2000,Buckland Brook,Buckland Dinham,Brown / sea trout,6.0
09/08/2000,Holt Stream,Holt Manor,,
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",Brown / sea trout,10.0
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",Chub,8.0
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",Dace,9.0
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",Roach,3.0
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",Pike,1.0
09/08/2000,Main Chalfield Brook,"Church Farm, Broughton Gifford",European eel,2.0
09/08/2000,Main Chalfield Brook,Great Chalfield Manor,Brown / sea trout,7.0
09/08/2000,Main Chalfield Brook,Lower Wraxall,,
03/08/2000,Rodbourne Brook,D/S Rodbourne Road Bridge,,
03/08/2000,Rodbourne Brook,D/S Stanton St Quintin,,
02/08/2000,Gauze Brook,Hullavington.,Brown / sea trout,2.0
02/08/2000,Gauze Brook,Rodbourne P.S.,Brown / sea trout,4.0
02/08/2000,Gauze Brook,Rodbourne P.S.,Chub,2.0
02/08/2000,Gauze Brook,Rodbourne P.S.,Dace,1.0
02/08/2000,Gauze Brook,Rodbourne P.S.,Roach,5.0
02/08/2000,Gauze Brook,Rodbourne P.S.,European eel,1.0
27/07/2000,Cam Brook,Temple Bridge (Se-04),Brown / sea trout,41.0
27/07/2000,Cam Brook,Temple Bridge (Se-04),European eel,2.0
27/07/2000,Cam Brook,Temple Bridge (Se-04),Bullhead,
27/07/2000,Cam Brook,Temple Bridge (Se-04),Stone loach,
26/07/2000,Cam Brook,South Stoke,Brown / sea trout,32.0
26/07/2000,Cam Brook,South Stoke,European eel,4.0
20/07/2000,Cam Brook,Combe Hay,Brown / sea trout,14.0
19/07/2000,Cam Brook,D/S Of Camerton,Brown / sea trout,9.0
19/07/2000,Cam Brook,D/S Of Camerton,European eel,1.0
19/07/2000,Cam Brook,Dunkerton (Se-04),Brown / sea trout,19.0
13/07/2000,Wellow Brook,D/S Of Wellow,Brown / sea trout,22.0
13/07/2000,Wellow Brook,D/S Of Wellow,European eel,0.0
12/07/2000,Cam Brook,Hallatrow,Brown / sea trout,41.0
05/07/2000,Cam Brook,Mill Farm,Brown / sea trout,20.0
05/07/2000,Cam Brook,Mill Farm,Gudgeon,2.0
05/07/2000,Cam Brook,Mill Farm,European eel,3.0
05/07/2000,Cam Brook,Mill Farm,Brook lamprey,2.0
28/06/2000,Cam Brook,Radford Mill,Brown / sea trout,18.0
27/06/2000,Wellow Brook,Shoscombe,Brown / sea trout,11.0
27/06/2000,Wellow Brook,Shoscombe,Roach,7.0
27/06/2000,Wellow Brook,Shoscombe,European eel,2.0
20/06/2000,Wellow Brook,Twinhoe,Brown / sea trout,27.0
20/06/2000,Wellow Brook,Twinhoe,European eel,3.0
14/06/2000,Main Midford Brook,Monkton Combe,Brown / sea trout,1.0
14/06/2000,Main Midford Brook,Monkton Combe,Gudgeon,3.0
14/06/2000,Main Midford Brook,Monkton Combe,European eel,3.0
13/06/2000,Main Midford Brook,Road Bridge (Se-04),Brown / sea trout,10.0
13/06/2000,Main Midford Brook,Road Bridge (Se-04),European eel,2.0
08/06/2000,Wellow Brook,Stony Littleton,Brown / sea trout,28.0
08/06/2000,Wellow Brook,Stony Littleton,Rainbow trout,2.0
08/06/2000,Wellow Brook,Stony Littleton,European eel,1.0
07/06/2000,Wellow Brook,Writhlington,Brown / sea trout,8.0
07/06/2000,Wellow Brook,Writhlington,European eel,0.0
01/06/2000,Gauze Brook,"Down Lane, Hullavington.",Brown / sea trout,4.0
01/06/2000,Gauze Brook,U/S Of Corston (Se-05),Brown / sea trout,7.0
18/05/2000,Norton Brook,Norton Stw,Brown / sea trout,13.0
